game_id,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,away_team_espn_abbr,home_team_espn_abbr
game_0021900001,2019-10-22,8:00 PM,NOP,TOR,New Orleans Pelicans,Toronto Raptors,1,1,no,tor
game_0021900002,2019-10-22,10:30 PM,LAL,LAC,Los Angeles Lakers,LA Clippers,2,1,lal,lac
game_0021900003,2019-10-23,7:00 PM,CHI,CHA,Chicago Bulls,Charlotte Hornets,1,1,chi,cha
game_0021900005,2019-10-23,7:00 PM,CLE,ORL,Cleveland Cavaliers,Orlando Magic,2,2,cle,orl
game_0021900004,2019-10-23,7:00 PM,DET,IND,Detroit Pistons,Indiana Pacers,3,3,det,ind
game_0021900008,2019-10-23,7:30 PM,BOS,PHI,Boston Celtics,Philadelphia 76ers,4,1,bos,phi
game_0021900007,2019-10-23,7:30 PM,MEM,MIA,Memphis Grizzlies,Miami Heat,5,2,mem,mia
game_0021900006,2019-10-23,7:30 PM,MIN,BKN,Minnesota Timberwolves,Brooklyn Nets,6,3,min,bkn
game_0021900010,2019-10-23,8:30 PM,NYK,SAS,New York Knicks,San Antonio Spurs,7,1,nyk,sas
game_0021900009,2019-10-23,8:30 PM,WAS,DAL,Washington Wizards,Dallas Mavericks,8,2,was,dal
game_0021900011,2019-10-23,9:00 PM,OKC,UTA,Oklahoma City Thunder,Utah Jazz,9,1,okc,uth
game_0021900013,2019-10-23,10:00 PM,DEN,POR,Denver Nuggets,Portland Trail Blazers,10,1,den,por
game_0021900012,2019-10-23,10:00 PM,SAC,PHX,Sacramento Kings,Phoenix Suns,11,2,sac,phx
game_0021900014,2019-10-24,7:00 PM,ATL,DET,Atlanta Hawks,Detroit Pistons,1,1,atl,det
game_0021900015,2019-10-24,8:00 PM,MIL,HOU,Milwaukee Bucks,Houston Rockets,2,1,mil,hou
game_0021900016,2019-10-24,10:30 PM,LAC,GSW,LA Clippers,Golden State Warriors,3,1,lac,gsw
game_0021900018,2019-10-25,7:00 PM,MIN,CHA,Minnesota Timberwolves,Charlotte Hornets,1,1,min,cha
game_0021900017,2019-10-25,7:00 PM,TOR,BOS,Toronto Raptors,Boston Celtics,2,2,tor,bos
game_0021900019,2019-10-25,7:30 PM,NYK,BKN,New York Knicks,Brooklyn Nets,3,1,nyk,bkn
game_0021900020,2019-10-25,8:00 PM,CHI,MEM,Chicago Bulls,Memphis Grizzlies,4,1,chi,mem
game_0021900021,2019-10-25,8:00 PM,DAL,NOP,Dallas Mavericks,New Orleans Pelicans,5,2,dal,no
game_0021900022,2019-10-25,8:00 PM,WAS,OKC,Washington Wizards,Oklahoma City Thunder,6,3,was,okc
game_0021900023,2019-10-25,9:00 PM,PHX,DEN,Phoenix Suns,Denver Nuggets,7,1,phx,den
game_0021900024,2019-10-25,10:00 PM,POR,SAC,Portland Trail Blazers,Sacramento Kings,8,1,por,sac
game_0021900025,2019-10-25,10:30 PM,UTA,LAL,Utah Jazz,Los Angeles Lakers,9,1,uth,lal
game_0021900026,2019-10-26,5:00 PM,MIA,MIL,Miami Heat,Milwaukee Bucks,1,1,mia,mil
game_0021900027,2019-10-26,7:00 PM,PHI,DET,Philadelphia 76ers,Detroit Pistons,2,1,phi,det
game_0021900029,2019-10-26,7:30 PM,BOS,NYK,Boston Celtics,New York Knicks,3,1,bos,nyk
game_0021900028,2019-10-26,7:30 PM,ORL,ATL,Orlando Magic,Atlanta Hawks,4,2,orl,atl
game_0021900030,2019-10-26,8:00 PM,IND,CLE,Indiana Pacers,Cleveland Cavaliers,5,1,ind,cle
game_0021900032,2019-10-26,8:00 PM,NOP,HOU,New Orleans Pelicans,Houston Rockets,6,2,no,hou
game_0021900031,2019-10-26,8:00 PM,TOR,CHI,Toronto Raptors,Chicago Bulls,7,3,tor,chi
game_0021900033,2019-10-26,8:30 PM,WAS,SAS,Washington Wizards,San Antonio Spurs,8,1,was,sas
game_0021900034,2019-10-26,9:00 PM,SAC,UTA,Sacramento Kings,Utah Jazz,9,1,sac,uth
game_0021900035,2019-10-26,10:00 PM,LAC,PHX,LA Clippers,Phoenix Suns,10,1,lac,phx
game_0021900036,2019-10-27,3:30 PM,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,1,1,gsw,okc
game_0021900037,2019-10-27,6:00 PM,BKN,MEM,Brooklyn Nets,Memphis Grizzlies,2,1,bkn,mem
game_0021900039,2019-10-27,7:00 PM,MIA,MIN,Miami Heat,Minnesota Timberwolves,3,1,mia,min
game_0021900038,2019-10-27,7:00 PM,POR,DAL,Portland Trail Blazers,Dallas Mavericks,4,2,por,dal
game_0021900040,2019-10-27,9:30 PM,CHA,LAL,Charlotte Hornets,Los Angeles Lakers,5,1,cha,lal
game_0021900042,2019-10-28,7:00 PM,CHI,NYK,Chicago Bulls,New York Knicks,1,1,chi,nyk
game_0021900041,2019-10-28,7:00 PM,IND,DET,Indiana Pacers,Detroit Pistons,2,2,ind,det
game_0021900044,2019-10-28,7:30 PM,ORL,TOR,Orlando Magic,Toronto Raptors,3,1,orl,tor
game_0021900043,2019-10-28,7:30 PM,PHI,ATL,Philadelphia 76ers,Atlanta Hawks,4,2,phi,atl
game_0021900046,2019-10-28,8:00 PM,CLE,MIL,Cleveland Cavaliers,Milwaukee Bucks,5,1,cle,mil
game_0021900047,2019-10-28,8:00 PM,GSW,NOP,Golden State Warriors,New Orleans Pelicans,6,2,gsw,no
game_0021900045,2019-10-28,8:00 PM,OKC,HOU,Oklahoma City Thunder,Houston Rockets,7,3,okc,hou
game_0021900048,2019-10-28,8:30 PM,POR,SAS,Portland Trail Blazers,San Antonio Spurs,8,1,por,sas
game_0021900050,2019-10-28,10:00 PM,DEN,SAC,Denver Nuggets,Sacramento Kings,9,1,den,sac
game_0021900049,2019-10-28,10:00 PM,UTA,PHX,Utah Jazz,Phoenix Suns,10,2,uth,phx
game_0021900051,2019-10-28,10:30 PM,CHA,LAC,Charlotte Hornets,LA Clippers,11,1,cha,lac
game_0021900052,2019-10-29,7:30 PM,ATL,MIA,Atlanta Hawks,Miami Heat,1,1,atl,mia
game_0021900053,2019-10-29,9:00 PM,DAL,DEN,Dallas Mavericks,Denver Nuggets,2,1,dal,den
game_0021900054,2019-10-29,10:30 PM,MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,3,1,mem,lal
game_0021900055,2019-10-30,7:00 PM,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,1,1,chi,cle
game_0021900057,2019-10-30,7:00 PM,MIN,PHI,Minnesota Timberwolves,Philadelphia 76ers,2,2,min,phi
game_0021900056,2019-10-30,7:00 PM,NYK,ORL,New York Knicks,Orlando Magic,3,3,nyk,orl
game_0021900060,2019-10-30,7:30 PM,DET,TOR,Detroit Pistons,Toronto Raptors,4,1,det,tor
game_0021900059,2019-10-30,7:30 PM,IND,BKN,Indiana Pacers,Brooklyn Nets,5,2,ind,bkn
game_0021900058,2019-10-30,7:30 PM,MIL,BOS,Milwaukee Bucks,Boston Celtics,6,3,mil,bos
game_0021900061,2019-10-30,8:00 PM,HOU,WAS,Houston Rockets,Washington Wizards,7,1,hou,was
game_0021900062,2019-10-30,8:00 PM,POR,OKC,Portland Trail Blazers,Oklahoma City Thunder,8,2,por,okc
game_0021900064,2019-10-30,10:00 PM,CHA,SAC,Charlotte Hornets,Sacramento Kings,9,1,cha,sac
game_0021900063,2019-10-30,10:00 PM,LAC,UTA,LA Clippers,Utah Jazz,10,2,lac,uth
game_0021900065,2019-10-30,10:30 PM,PHX,GSW,Phoenix Suns,Golden State Warriors,11,1,phx,gsw
game_0021900066,2019-10-31,7:00 PM,MIA,ATL,Miami Heat,Atlanta Hawks,1,1,mia,atl
game_0021900067,2019-10-31,9:30 PM,DEN,NOP,Denver Nuggets,New Orleans Pelicans,2,1,den,no
game_0021900068,2019-10-31,10:30 PM,SAS,LAC,San Antonio Spurs,LA Clippers,3,1,sas,lac
game_0021900070,2019-11-01,7:00 PM,CLE,IND,Cleveland Cavaliers,Indiana Pacers,1,1,cle,ind
game_0021900069,2019-11-01,7:00 PM,HOU,BKN,Houston Rockets,Brooklyn Nets,2,2,hou,bkn
game_0021900071,2019-11-01,7:00 PM,MIL,ORL,Milwaukee Bucks,Orlando Magic,3,3,mil,orl
game_0021900072,2019-11-01,7:30 PM,NYK,BOS,New York Knicks,Boston Celtics,4,1,nyk,bos
game_0021900073,2019-11-01,8:00 PM,DET,CHI,Detroit Pistons,Chicago Bulls,5,1,det,chi
game_0021900074,2019-11-01,9:30 PM,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,6,1,lal,dal
game_0021900075,2019-11-01,10:00 PM,UTA,SAC,Utah Jazz,Sacramento Kings,7,1,uth,sac
game_0021900076,2019-11-01,10:30 PM,SAS,GSW,San Antonio Spurs,Golden State Warriors,8,1,sas,gsw
game_0021900077,2019-11-02,5:00 PM,NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,1,1,no,okc
game_0021900078,2019-11-02,7:00 PM,BKN,DET,Brooklyn Nets,Detroit Pistons,2,1,bkn,det
game_0021900079,2019-11-02,7:00 PM,DEN,ORL,Denver Nuggets,Orlando Magic,3,2,den,orl
game_0021900080,2019-11-02,8:00 PM,MIN,WAS,Minnesota Timberwolves,Washington Wizards,4,1,min,was
game_0021900081,2019-11-02,8:00 PM,PHX,MEM,Phoenix Suns,Memphis Grizzlies,5,2,phx,mem
game_0021900082,2019-11-02,8:00 PM,TOR,MIL,Toronto Raptors,Milwaukee Bucks,6,3,tor,mil
game_0021900083,2019-11-02,8:30 PM,CHA,GSW,Charlotte Hornets,Golden State Warriors,7,1,cha,gsw
game_0021900084,2019-11-02,10:00 PM,PHI,POR,Philadelphia 76ers,Portland Trail Blazers,8,1,phi,por
game_0021900085,2019-11-03,5:00 PM,CHI,IND,Chicago Bulls,Indiana Pacers,1,1,chi,ind
game_0021900086,2019-11-03,6:00 PM,HOU,MIA,Houston Rockets,Miami Heat,2,1,hou,mia
game_0021900087,2019-11-03,6:00 PM,SAC,NYK,Sacramento Kings,New York Knicks,3,2,sac,nyk
game_0021900088,2019-11-03,7:00 PM,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,4,1,lal,sas
game_0021900089,2019-11-03,7:30 PM,DAL,CLE,Dallas Mavericks,Cleveland Cavaliers,5,1,dal,cle
game_0021900090,2019-11-03,9:00 PM,UTA,LAC,Utah Jazz,LA Clippers,6,1,uth,lac
game_0021900091,2019-11-04,7:00 PM,DET,WAS,Detroit Pistons,Washington Wizards,1,1,det,was
game_0021900092,2019-11-04,7:30 PM,NOP,BKN,New Orleans Pelicans,Brooklyn Nets,2,1,no,bkn
game_0021900093,2019-11-04,8:00 PM,HOU,MEM,Houston Rockets,Memphis Grizzlies,3,1,hou,mem
game_0021900094,2019-11-04,8:00 PM,MIL,MIN,Milwaukee Bucks,Minnesota Timberwolves,4,2,mil,min
game_0021900095,2019-11-04,9:00 PM,PHI,PHX,Philadelphia 76ers,Phoenix Suns,5,1,phi,phx
game_0021900096,2019-11-04,10:30 PM,POR,GSW,Portland Trail Blazers,Golden State Warriors,6,1,por,gsw
game_0021900098,2019-11-05,7:00 PM,BOS,CLE,Boston Celtics,Cleveland Cavaliers,1,1,bos,cle
game_0021900097,2019-11-05,7:00 PM,IND,CHA,Indiana Pacers,Charlotte Hornets,2,2,ind,cha
game_0021900099,2019-11-05,7:30 PM,SAS,ATL,San Antonio Spurs,Atlanta Hawks,3,1,sas,atl
game_0021900100,2019-11-05,8:00 PM,LAL,CHI,Los Angeles Lakers,Chicago Bulls,4,1,lal,chi
game_0021900101,2019-11-05,8:00 PM,ORL,OKC,Orlando Magic,Oklahoma City Thunder,5,2,orl,okc
game_0021900102,2019-11-05,9:00 PM,MIA,DEN,Miami Heat,Denver Nuggets,6,1,mia,den
game_0021900103,2019-11-06,7:00 PM,NYK,DET,New York Knicks,Detroit Pistons,1,1,nyk,det
game_0021900104,2019-11-06,7:00 PM,WAS,IND,Washington Wizards,Indiana Pacers,2,2,was,ind
game_0021900105,2019-11-06,7:30 PM,CHI,ATL,Chicago Bulls,Atlanta Hawks,3,1,chi,atl
game_0021900107,2019-11-06,7:30 PM,GSW,HOU,Golden State Warriors,Houston Rockets,4,2,gsw,hou
game_0021900106,2019-11-06,7:30 PM,SAC,TOR,Sacramento Kings,Toronto Raptors,5,3,sac,tor
game_0021900108,2019-11-06,8:00 PM,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,6,1,min,mem
game_0021900109,2019-11-06,8:30 PM,ORL,DAL,Orlando Magic,Dallas Mavericks,7,1,orl,dal
game_0021900110,2019-11-06,9:00 PM,PHI,UTA,Philadelphia 76ers,Utah Jazz,8,1,phi,uth
game_0021900111,2019-11-06,10:00 PM,MIL,LAC,Milwaukee Bucks,LA Clippers,9,1,mil,lac
game_0021900112,2019-11-07,8:00 PM,BOS,CHA,Boston Celtics,Charlotte Hornets,1,1,bos,cha
game_0021900113,2019-11-07,8:30 PM,OKC,SAS,Oklahoma City Thunder,San Antonio Spurs,2,1,okc,sas
game_0021900114,2019-11-07,9:00 PM,MIA,PHX,Miami Heat,Phoenix Suns,3,1,mia,phx
game_0021900115,2019-11-07,10:30 PM,POR,LAC,Portland Trail Blazers,LA Clippers,4,1,por,lac
game_0021900118,2019-11-08,7:00 PM,CLE,WAS,Cleveland Cavaliers,Washington Wizards,1,1,cle,was
game_0021900116,2019-11-08,7:00 PM,DET,IND,Detroit Pistons,Indiana Pacers,2,2,det,ind
game_0021900117,2019-11-08,7:00 PM,MEM,ORL,Memphis Grizzlies,Orlando Magic,3,3,mem,orl
game_0021900119,2019-11-08,7:30 PM,SAC,ATL,Sacramento Kings,Atlanta Hawks,4,1,sac,atl
game_0021900120,2019-11-08,8:00 PM,GSW,MIN,Golden State Warriors,Minnesota Timberwolves,5,1,gsw,min
game_0021900121,2019-11-08,8:00 PM,TOR,NOP,Toronto Raptors,New Orleans Pelicans,6,2,tor,no
game_0021900122,2019-11-08,8:30 PM,NYK,DAL,New York Knicks,Dallas Mavericks,7,1,nyk,dal
game_0021900124,2019-11-08,9:00 PM,MIL,UTA,Milwaukee Bucks,Utah Jazz,8,1,mil,uth
game_0021900123,2019-11-08,9:00 PM,PHI,DEN,Philadelphia 76ers,Denver Nuggets,9,2,phi,den
game_0021900125,2019-11-08,10:00 PM,BKN,POR,Brooklyn Nets,Portland Trail Blazers,10,1,bkn,por
game_0021900126,2019-11-08,10:30 PM,MIA,LAL,Miami Heat,Los Angeles Lakers,11,1,mia,lal
game_0021900127,2019-11-09,5:00 PM,BOS,SAS,Boston Celtics,San Antonio Spurs,1,1,bos,sas
game_0021900128,2019-11-09,7:00 PM,NOP,CHA,New Orleans Pelicans,Charlotte Hornets,2,1,no,cha
game_0021900130,2019-11-09,8:00 PM,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,3,1,dal,mem
game_0021900131,2019-11-09,8:00 PM,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,4,2,gsw,okc
game_0021900129,2019-11-09,8:00 PM,HOU,CHI,Houston Rockets,Chicago Bulls,5,3,hou,chi
game_0021900132,2019-11-10,3:30 PM,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,1,1,den,min
game_0021900134,2019-11-10,6:00 PM,CHA,PHI,Charlotte Hornets,Philadelphia 76ers,2,1,cha,phi
game_0021900133,2019-11-10,6:00 PM,IND,ORL,Indiana Pacers,Orlando Magic,3,2,ind,orl
game_0021900135,2019-11-10,7:00 PM,MIL,OKC,Milwaukee Bucks,Oklahoma City Thunder,4,1,mil,okc
game_0021900136,2019-11-10,7:30 PM,CLE,NYK,Cleveland Cavaliers,New York Knicks,5,1,cle,nyk
game_0021900137,2019-11-10,8:00 PM,BKN,PHX,Brooklyn Nets,Phoenix Suns,6,1,bkn,phx
game_0021900138,2019-11-10,9:00 PM,ATL,POR,Atlanta Hawks,Portland Trail Blazers,7,1,atl,por
game_0021900139,2019-11-10,9:30 PM,TOR,LAL,Toronto Raptors,Los Angeles Lakers,8,1,tor,lal
game_0021900140,2019-11-11,7:00 PM,MIN,DET,Minnesota Timberwolves,Detroit Pistons,1,1,min,det
game_0021900141,2019-11-11,7:30 PM,DAL,BOS,Dallas Mavericks,Boston Celtics,2,1,dal,bos
game_0021900142,2019-11-11,8:00 PM,HOU,NOP,Houston Rockets,New Orleans Pelicans,3,1,hou,no
game_0021900143,2019-11-11,8:30 PM,MEM,SAS,Memphis Grizzlies,San Antonio Spurs,4,1,mem,sas
game_0021900145,2019-11-11,10:30 PM,TOR,LAC,Toronto Raptors,LA Clippers,5,1,tor,lac
game_0021900144,2019-11-11,10:30 PM,UTA,GSW,Utah Jazz,Golden State Warriors,6,2,uth,gsw
game_0021900147,2019-11-12,7:00 PM,CLE,PHI,Cleveland Cavaliers,Philadelphia 76ers,1,1,cle,phi
game_0021900146,2019-11-12,7:00 PM,OKC,IND,Oklahoma City Thunder,Indiana Pacers,2,2,okc,ind
game_0021900148,2019-11-12,7:30 PM,DET,MIA,Detroit Pistons,Miami Heat,3,1,det,mia
game_0021900149,2019-11-12,8:00 PM,NYK,CHI,New York Knicks,Chicago Bulls,4,1,nyk,chi
game_0021900150,2019-11-12,9:00 PM,ATL,DEN,Atlanta Hawks,Denver Nuggets,5,1,atl,den
game_0021900152,2019-11-12,9:00 PM,BKN,UTA,Brooklyn Nets,Utah Jazz,6,2,bkn,uth
game_0021900151,2019-11-12,9:00 PM,LAL,PHX,Los Angeles Lakers,Phoenix Suns,7,3,lal,phx
game_0021900153,2019-11-12,10:00 PM,POR,SAC,Portland Trail Blazers,Sacramento Kings,8,1,por,sac
game_0021900154,2019-11-13,7:00 PM,MEM,CHA,Memphis Grizzlies,Charlotte Hornets,1,1,mem,cha
game_0021900155,2019-11-13,7:00 PM,PHI,ORL,Philadelphia 76ers,Orlando Magic,2,2,phi,orl
game_0021900157,2019-11-13,7:30 PM,LAC,HOU,LA Clippers,Houston Rockets,3,1,lac,hou
game_0021900156,2019-11-13,7:30 PM,WAS,BOS,Washington Wizards,Boston Celtics,4,2,was,bos
game_0021900158,2019-11-13,8:00 PM,SAS,MIN,San Antonio Spurs,Minnesota Timberwolves,5,1,sas,min
game_0021900159,2019-11-13,10:00 PM,GSW,LAL,Golden State Warriors,Los Angeles Lakers,6,1,gsw,lal
game_0021900160,2019-11-13,10:00 PM,TOR,POR,Toronto Raptors,Portland Trail Blazers,7,2,tor,por
game_0021900161,2019-11-14,6:00 PM,MIA,CLE,Miami Heat,Cleveland Cavaliers,1,1,mia,cle
game_0021900163,2019-11-14,8:00 PM,CHI,MIL,Chicago Bulls,Milwaukee Bucks,2,1,chi,mil
game_0021900162,2019-11-14,8:00 PM,DAL,NYK,Dallas Mavericks,New York Knicks,3,2,dal,nyk
game_0021900164,2019-11-14,8:00 PM,LAC,NOP,LA Clippers,New Orleans Pelicans,4,3,lac,no
game_0021900165,2019-11-14,9:00 PM,ATL,PHX,Atlanta Hawks,Phoenix Suns,5,1,atl,phx
game_0021900166,2019-11-14,10:30 PM,BKN,DEN,Brooklyn Nets,Denver Nuggets,6,1,bkn,den
game_0021900167,2019-11-15,7:00 PM,DET,CHA,Detroit Pistons,Charlotte Hornets,1,1,det,cha
game_0021900168,2019-11-15,7:00 PM,SAS,ORL,San Antonio Spurs,Orlando Magic,2,2,sas,orl
game_0021900169,2019-11-15,8:00 PM,IND,HOU,Indiana Pacers,Houston Rockets,3,1,ind,hou
game_0021900172,2019-11-15,8:00 PM,PHI,OKC,Philadelphia 76ers,Oklahoma City Thunder,4,2,phi,okc
game_0021900170,2019-11-15,8:00 PM,UTA,MEM,Utah Jazz,Memphis Grizzlies,5,3,uth,mem
game_0021900171,2019-11-15,8:00 PM,WAS,MIN,Washington Wizards,Minnesota Timberwolves,6,4,was,min
game_0021900173,2019-11-15,10:30 PM,BOS,GSW,Boston Celtics,Golden State Warriors,7,1,bos,gsw
game_0021900174,2019-11-15,10:30 PM,SAC,LAL,Sacramento Kings,Los Angeles Lakers,8,2,sac,lal
game_0021900175,2019-11-16,6:00 PM,BKN,CHI,Brooklyn Nets,Chicago Bulls,1,1,bkn,chi
game_0021900176,2019-11-16,7:00 PM,MIL,IND,Milwaukee Bucks,Indiana Pacers,2,1,mil,ind
game_0021900177,2019-11-16,7:30 PM,CHA,NYK,Charlotte Hornets,New York Knicks,3,1,cha,nyk
game_0021900179,2019-11-16,8:00 PM,HOU,MIN,Houston Rockets,Minnesota Timberwolves,4,1,hou,min
game_0021900178,2019-11-16,8:00 PM,NOP,MIA,New Orleans Pelicans,Miami Heat,5,2,no,mia
game_0021900181,2019-11-16,8:30 PM,POR,SAS,Portland Trail Blazers,San Antonio Spurs,6,1,por,sas
game_0021900180,2019-11-16,8:30 PM,TOR,DAL,Toronto Raptors,Dallas Mavericks,7,2,tor,dal
game_0021900182,2019-11-16,10:30 PM,ATL,LAC,Atlanta Hawks,LA Clippers,8,1,atl,lac
game_0021900183,2019-11-17,3:00 PM,PHI,CLE,Philadelphia 76ers,Cleveland Cavaliers,1,1,phi,cle
game_0021900184,2019-11-17,3:30 PM,BOS,SAC,Boston Celtics,Sacramento Kings,2,1,bos,sac
game_0021900186,2019-11-17,6:00 PM,DEN,MEM,Denver Nuggets,Memphis Grizzlies,3,1,den,mem
game_0021900185,2019-11-17,6:00 PM,WAS,ORL,Washington Wizards,Orlando Magic,4,2,was,orl
game_0021900187,2019-11-17,7:00 PM,GSW,NOP,Golden State Warriors,New Orleans Pelicans,5,1,gsw,no
game_0021900188,2019-11-17,9:30 PM,ATL,LAL,Atlanta Hawks,Los Angeles Lakers,6,1,atl,lal
game_0021900189,2019-11-18,7:00 PM,CLE,NYK,Cleveland Cavaliers,New York Knicks,1,1,cle,nyk
game_0021900191,2019-11-18,7:30 PM,CHA,TOR,Charlotte Hornets,Toronto Raptors,2,1,cha,tor
game_0021900190,2019-11-18,7:30 PM,IND,BKN,Indiana Pacers,Brooklyn Nets,3,2,ind,bkn
game_0021900192,2019-11-18,8:00 PM,MIL,CHI,Milwaukee Bucks,Chicago Bulls,4,1,mil,chi
game_0021900193,2019-11-18,8:00 PM,POR,HOU,Portland Trail Blazers,Houston Rockets,5,2,por,hou
game_0021900194,2019-11-18,8:30 PM,SAS,DAL,San Antonio Spurs,Dallas Mavericks,6,1,sas,dal
game_0021900195,2019-11-18,9:00 PM,BOS,PHX,Boston Celtics,Phoenix Suns,7,1,bos,phx
game_0021900196,2019-11-18,9:00 PM,MIN,UTA,Minnesota Timberwolves,Utah Jazz,8,2,min,uth
game_0021900197,2019-11-18,10:30 PM,OKC,LAC,Oklahoma City Thunder,LA Clippers,9,1,okc,lac
game_0021900198,2019-11-19,8:00 PM,GSW,MEM,Golden State Warriors,Memphis Grizzlies,1,1,gsw,mem
game_0021900199,2019-11-19,8:00 PM,POR,NOP,Portland Trail Blazers,New Orleans Pelicans,2,2,por,no
game_0021900200,2019-11-19,10:00 PM,PHX,SAC,Phoenix Suns,Sacramento Kings,3,1,phx,sac